Date,Time,1,2,3,4,5,Wig,Radiation,WindSpeed,Datetime,Trial
2018-10-28,10:55:21,32.5,47.7,51.6,43.8,31.5,Nude,On,0.3,2018-10-28T10:55:21Z,2
2018-10-28,10:55:51,32.4,48,51.6,43.8,31.6,Nude,On,0.3,2018-10-28T10:55:51Z,2
2018-10-28,10:56:21,32.5,47.6,51.4,43.9,31.6,Nude,On,0.3,2018-10-28T10:56:21Z,2
2018-10-28,10:56:51,32.1,47.5,51.5,43.6,31.6,Nude,On,0.3,2018-10-28T10:56:51Z,2
2018-10-28,10:57:21,32.3,48,51.5,43.7,31.4,Nude,On,0.3,2018-10-28T10:57:21Z,2
2018-10-28,10:57:51,32.4,47.5,51,43.7,31.3,Nude,On,0.3,2018-10-28T10:57:51Z,2
2018-10-28,10:58:21,32.2,47.7,51.2,43.6,31.4,Nude,On,0.3,2018-10-28T10:58:21Z,2
2018-10-28,10:58:51,32.1,47.5,51.1,43.6,31.4,Nude,On,0.3,2018-10-28T10:58:51Z,2
2018-10-28,10:59:21,32.3,47.6,51.9,43.8,31.6,Nude,On,0.3,2018-10-28T10:59:21Z,2
2018-10-28,10:59:51,32.1,48,51.6,43.7,31.7,Nude,On,0.3,2018-10-28T10:59:51Z,2
2018-10-28,11:00:21,32.4,48.2,51.8,43.8,31.6,Nude,On,0.3,2018-10-28T11:00:21Z,2
2018-10-28,11:00:51,32.3,48.1,52.2,43.9,31.6,Nude,On,0.3,2018-10-28T11:00:51Z,2
2018-10-28,11:01:21,32.7,48,52.2,44,31.6,Nude,On,0.3,2018-10-28T11:01:21Z,2
2018-10-28,11:01:51,32.3,48.2,52,43.9,31.4,Nude,On,0.3,2018-10-28T11:01:51Z,2
2018-10-28,11:02:21,32.4,48.3,52.2,43.9,31.3,Nude,On,0.3,2018-10-28T11:02:21Z,2
2018-10-28,11:02:51,32.4,48.5,52.2,44,31.4,Nude,On,0.3,2018-10-28T11:02:51Z,2
2018-10-28,11:03:21,32.5,48.2,51.7,43.9,31.4,Nude,On,0.3,2018-10-28T11:03:21Z,2
2018-10-28,11:03:51,32.5,47.7,52.1,43.9,31.4,Nude,On,0.3,2018-10-28T11:03:51Z,2
2018-10-28,11:04:21,32.5,48.1,51.8,43.7,31.4,Nude,On,0.3,2018-10-28T11:04:21Z,2
2018-10-28,11:04:51,32.8,48.3,52,43.9,31.4,Nude,On,0.3,2018-10-28T11:04:51Z,2
2018-10-28,11:05:21,32.3,48.4,52,43.7,31.5,Nude,On,0.3,2018-10-28T11:05:21Z,2
2018-10-28,11:05:51,32.6,48.1,52.2,43.8,31.4,Nude,On,0.3,2018-10-28T11:05:51Z,2
2018-10-28,11:06:21,32.8,48.4,52.1,44,31.5,Nude,On,0.3,2018-10-28T11:06:21Z,2
2018-10-28,11:06:51,32.9,48.5,52,43.9,31.5,Nude,On,0.3,2018-10-28T11:06:51Z,2
2018-10-28,11:07:21,32.8,48.4,52.2,44.2,31.6,Nude,On,0.3,2018-10-28T11:07:21Z,2
2018-10-28,11:07:51,32.6,48,52.1,44.2,31.7,Nude,On,0.3,2018-10-28T11:07:51Z,2
2018-10-28,11:08:21,32.6,48.3,52.2,44.1,31.5,Nude,On,0.3,2018-10-28T11:08:21Z,2
2018-10-28,11:08:51,32.6,47.9,52.1,44.1,31.8,Nude,On,0.3,2018-10-28T11:08:51Z,2
2018-10-28,11:09:21,32.8,48.7,52.4,44.1,31.6,Nude,On,0.3,2018-10-28T11:09:21Z,2
2018-10-28,11:09:51,32.9,48.3,52.4,44,31.6,Nude,On,0.3,2018-10-28T11:09:51Z,2
2018-10-28,11:10:21,32.5,48.7,52.1,44,31.3,Nude,On,0.3,2018-10-28T11:10:21Z,2
2018-10-28,11:10:51,32.7,48.3,52.3,44.2,31.4,Nude,On,0.3,2018-10-28T11:10:51Z,2
2018-10-28,11:11:21,32.8,48.7,52.3,44.1,31.4,Nude,On,0.3,2018-10-28T11:11:21Z,2
2018-10-28,11:11:51,32.6,48.4,52.4,44,31.3,Nude,On,0.3,2018-10-28T11:11:51Z,2
2018-10-28,11:12:21,32.8,48.5,52.5,44.1,31.4,Nude,On,0.3,2018-10-28T11:12:21Z,2
2018-10-28,11:12:51,33.1,48.4,52.2,44.1,31.6,Nude,On,0.3,2018-10-28T11:12:51Z,2
2018-10-28,11:13:21,32.9,48.1,52,44,31.6,Nude,On,0.3,2018-10-28T11:13:21Z,2
2018-10-28,11:13:51,32.8,48.2,52.3,44.1,31.5,Nude,On,0.3,2018-10-28T11:13:51Z,2
2018-10-28,11:14:21,33.2,48.5,52.9,44.2,31.6,Nude,On,0.3,2018-10-28T11:14:21Z,2
2018-10-28,11:14:51,32.5,48.3,52.4,44,31.4,Nude,On,0.3,2018-10-28T11:14:51Z,2
2018-10-28,11:15:21,33.1,48.5,52.4,44.2,31.5,Nude,On,0.3,2018-10-28T11:15:21Z,2
2018-10-28,11:15:51,32.8,48.7,52.3,44.1,31.5,Nude,On,0.3,2018-10-28T11:15:51Z,2
2018-10-28,11:16:21,33,48.6,52.7,44.4,31.6,Nude,On,0.3,2018-10-28T11:16:21Z,2
2018-10-28,11:16:51,33.1,48.1,52.8,44.3,31.7,Nude,On,0.3,2018-10-28T11:16:51Z,2
2018-10-28,11:17:21,33,48.4,52.4,44.1,31.5,Nude,On,0.3,2018-10-28T11:17:21Z,2
2018-10-28,11:17:51,33.1,48.1,53.5,44.5,31.7,Nude,On,0.3,2018-10-28T11:17:51Z,2
2018-10-29,12:11:11,28.5,30.8,32.3,31.7,28.5,Nude,Off,1,2018-10-29T12:11:11Z,3
2018-10-29,12:11:41,28,30.6,32.2,31.9,28.5,Nude,Off,1,2018-10-29T12:11:41Z,3
2018-10-29,12:12:11,28.5,30.6,32.3,31.9,28.7,Nude,Off,1,2018-10-29T12:12:11Z,3
2018-10-29,12:12:41,28.4,30.6,32.3,32.1,28.5,Nude,Off,1,2018-10-29T12:12:41Z,3
2018-10-29,12:13:11,28.3,30.5,32.1,31.8,28.4,Nude,Off,1,2018-10-29T12:13:11Z,3
2018-10-29,12:13:41,28.4,30.5,32,31.8,28.2,Nude,Off,1,2018-10-29T12:13:41Z,3
2018-10-29,12:14:11,28.4,30.3,32.1,31.7,28.3,Nude,Off,1,2018-10-29T12:14:11Z,3
2018-10-29,12:14:41,28,30.4,32,31.7,28.1,Nude,Off,1,2018-10-29T12:14:41Z,3
2018-10-29,12:15:11,27.9,30.3,31.9,31.1,27.9,Nude,Off,1,2018-10-29T12:15:11Z,3
2018-10-29,12:15:41,28,30.5,31.7,31,27.7,Nude,Off,1,2018-10-29T12:15:41Z,3
2018-10-29,12:16:11,27.3,30.5,31.4,31.2,28,Nude,Off,1,2018-10-29T12:16:11Z,3
2018-10-29,12:16:41,27.5,30.5,31.6,31,27.9,Nude,Off,1,2018-10-29T12:16:41Z,3
2018-10-29,12:17:11,27.1,30.5,31.6,30.8,28,Nude,Off,1,2018-10-29T12:17:11Z,3
2018-10-29,12:17:41,27.1,30.4,31.4,30.7,28,Nude,Off,1,2018-10-29T12:17:41Z,3
2018-10-29,12:18:11,27.4,30.3,31.4,30.8,27.9,Nude,Off,1,2018-10-29T12:18:11Z,3
2018-10-29,12:18:41,27.1,29.8,31.3,30.6,28,Nude,Off,1,2018-10-29T12:18:41Z,3
2018-10-29,12:19:11,27.4,30.1,31.2,30.4,27.9,Nude,Off,1,2018-10-29T12:19:11Z,3
2018-10-29,12:19:41,26.6,30,31.3,30.6,27.8,Nude,Off,1,2018-10-29T12:19:41Z,3
2018-10-29,12:20:11,26.8,30,31.1,30.3,27.8,Nude,Off,1,2018-10-29T12:20:11Z,3
2018-10-29,12:20:41,27.2,29.5,31.1,30.3,27.7,Nude,Off,1,2018-10-29T12:20:41Z,3
2018-10-29,12:21:11,27.4,29.7,31,30.4,27.5,Nude,Off,1,2018-10-29T12:21:11Z,3
2018-10-29,12:21:41,26.8,29.6,31.2,30.6,27.4,Nude,Off,1,2018-10-29T12:21:41Z,3
2018-10-29,12:22:11,26.5,29.9,31.1,30.6,27.5,Nude,Off,1,2018-10-29T12:22:11Z,3
2018-10-29,12:22:41,27.1,29.5,31.2,30.5,27.5,Nude,Off,1,2018-10-29T12:22:41Z,3
2018-10-29,12:23:11,27.1,29.5,31.1,30.5,27.3,Nude,Off,1,2018-10-29T12:23:11Z,3
2018-10-29,12:23:41,27.2,29.9,31.4,30.4,27.3,Nude,Off,1,2018-10-29T12:23:41Z,3
2018-10-29,12:24:11,26.9,29.9,31.2,30.3,27.4,Nude,Off,1,2018-10-29T12:24:11Z,3
2018-10-29,12:24:41,27,30.2,31.3,30.3,27.4,Nude,Off,1,2018-10-29T12:24:41Z,3
2018-10-29,12:25:11,27.3,30.1,31.3,30.2,27.2,Nude,Off,1,2018-10-29T12:25:11Z,3
2018-10-29,12:25:41,27.5,29.9,31.5,30.3,27.4,Nude,Off,1,2018-10-29T12:25:41Z,3
2018-10-29,12:26:11,27,30.1,31.3,30.3,27.5,Nude,Off,1,2018-10-29T12:26:11Z,3
2018-10-29,12:26:41,27.4,29.7,31,30.4,27.4,Nude,Off,1,2018-10-29T12:26:41Z,3
2018-10-29,12:27:11,27.3,29.9,31.3,30.6,27.3,Nude,Off,1,2018-10-29T12:27:11Z,3
2018-10-29,12:27:41,27.1,29.9,31.3,30.6,27.5,Nude,Off,1,2018-10-29T12:27:41Z,3
2018-10-29,12:28:11,27.4,29.7,31.5,30.6,27.5,Nude,Off,1,2018-10-29T12:28:11Z,3
2018-10-29,12:28:41,27.5,29.6,31.4,30.4,27.2,Nude,Off,1,2018-10-29T12:28:41Z,3
2018-10-29,12:29:11,27.5,29.7,31.5,30.4,27.3,Nude,Off,1,2018-10-29T12:29:11Z,3
2018-10-29,12:29:41,27.4,29.8,31.5,30.5,27.3,Nude,Off,1,2018-10-29T12:29:41Z,3
2018-10-29,12:30:11,27,30,31.4,30.1,27.3,Nude,Off,1,2018-10-29T12:30:11Z,3
2018-10-29,12:30:41,27.2,29.9,31.1,30.2,27.2,Nude,Off,1,2018-10-29T12:30:41Z,3
2018-10-29,12:31:11,27.6,29.9,31.2,30.3,27.4,Nude,Off,1,2018-10-29T12:31:11Z,3
2018-10-29,12:31:41,27.2,29.9,31.3,30.3,27.2,Nude,Off,1,2018-10-29T12:31:41Z,3
2018-10-29,12:32:11,27.3,29.8,31.1,30.2,27.3,Nude,Off,1,2018-10-29T12:32:11Z,3
2018-10-29,12:32:41,27.3,29.7,31,30.2,27,Nude,Off,1,2018-10-29T12:32:41Z,3
2018-10-29,12:33:11,27,29.8,31.1,30.2,27,Nude,Off,1,2018-10-29T12:33:11Z,3
2018-10-29,12:33:41,27.1,29.5,30.9,30.1,27.1,Nude,Off,1,2018-10-29T12:33:41Z,3
2018-10-29,12:34:11,26.7,29.8,31,30.2,27.3,Nude,Off,1,2018-10-29T12:34:11Z,3
2018-10-29,12:34:41,27.3,30,31.1,30,27.2,Nude,Off,1,2018-10-29T12:34:41Z,3
2018-10-29,12:35:11,27.1,30,31.2,30.3,27.4,Nude,Off,1,2018-10-29T12:35:11Z,3
2018-10-29,12:35:41,27.5,29.5,31.3,30.4,27.4,Nude,Off,1,2018-10-29T12:35:41Z,3
2018-10-29,12:36:11,27.3,29.6,31.2,30.5,27.4,Nude,Off,1,2018-10-29T12:36:11Z,3
2018-10-29,12:36:41,27.5,29.7,31.1,30.6,27.4,Nude,Off,1,2018-10-29T12:36:41Z,3
2018-10-29,12:37:11,27.7,29.6,31.3,30.8,27.4,Nude,Off,1,2018-10-29T12:37:11Z,3
2018-10-29,12:37:41,27.7,29.9,31.4,30.7,27.2,Nude,Off,1,2018-10-29T12:37:41Z,3
2018-10-29,12:38:11,27.4,29.8,31.5,30.5,27.3,Nude,Off,1,2018-10-29T12:38:11Z,3
2018-10-29,12:38:41,27.5,30.1,31.4,30.5,27.3,Nude,Off,1,2018-10-29T12:38:41Z,3
2018-10-29,12:39:11,27.6,29.9,31.5,30.5,27.5,Nude,Off,1,2018-10-29T12:39:11Z,3
2018-10-29,12:39:41,27.4,30.1,31.5,30.6,27.6,Nude,Off,1,2018-10-29T12:39:41Z,3
2018-10-29,12:40:11,27.4,30.1,31.3,30.4,27.5,Nude,Off,1,2018-10-29T12:40:11Z,3
2018-10-29,12:40:41,27.4,29.9,31.2,30.6,27.3,Nude,Off,1,2018-10-29T12:40:41Z,3
2018-10-29,12:41:11,27.2,30,31.1,30.4,27.2,Nude,Off,1,2018-10-29T12:41:11Z,3
2018-10-29,12:41:41,27.6,30.1,31.3,30.3,27.3,Nude,Off,1,2018-10-29T12:41:41Z,3
2018-10-29,12:42:11,27.5,30,31.3,30.2,27.2,Nude,Off,1,2018-10-29T12:42:11Z,3
2018-10-29,12:42:41,27.2,30.2,31.3,30.3,27.1,Nude,Off,1,2018-10-29T12:42:41Z,3
2018-10-29,12:43:11,27.7,29.9,31.3,30.5,27.5,Nude,Off,1,2018-10-29T12:43:11Z,3
2018-10-29,12:43:41,27.6,30.1,31.4,30.5,27.6,Nude,Off,1,2018-10-29T12:43:41Z,3
2018-10-29,12:44:11,27.4,30,31.3,30.2,27.3,Nude,Off,1,2018-10-29T12:44:11Z,3
2018-10-29,12:44:41,27.3,30,31.3,30.5,27.3,Nude,Off,1,2018-10-29T12:44:41Z,3
2018-10-29,12:45:11,27.6,29.9,31.3,30.6,27.3,Nude,Off,1,2018-10-29T12:45:11Z,3
2018-10-29,12:45:41,27.2,30,31.2,30.8,27.4,Nude,Off,1,2018-10-29T12:45:41Z,3
2018-10-29,12:46:11,27.7,30,31.6,30.4,27.3,Nude,Off,1,2018-10-29T12:46:11Z,3
2018-10-29,12:46:41,27.6,29.9,31.3,30.4,27.2,Nude,Off,1,2018-10-29T12:46:41Z,3
2018-10-29,12:47:11,27.7,30.1,31.4,30.3,27.2,Nude,Off,1,2018-10-29T12:47:11Z,3
2018-10-29,12:47:41,27.8,30,31.4,30.3,27.4,Nude,Off,1,2018-10-29T12:47:41Z,3
2018-10-29,12:48:11,27.7,30.1,31.5,30.5,27.3,Nude,Off,1,2018-10-29T12:48:11Z,3
2018-10-29,12:48:41,27.4,29.7,31.3,30.4,27.2,Nude,Off,1,2018-10-29T12:48:41Z,3
2018-10-29,12:49:11,27.6,30,31.1,30.6,27.4,Nude,Off,1,2018-10-29T12:49:11Z,3
2018-10-29,12:49:41,27.7,30,31.3,30.4,27.1,Nude,Off,1,2018-10-29T12:49:41Z,3
2018-10-29,12:50:11,27.7,30.1,31.4,30.2,27,Nude,Off,1,2018-10-29T12:50:11Z,3
2018-10-29,12:50:41,27.5,30,31.2,30.5,27.2,Nude,Off,1,2018-10-29T12:50:41Z,3
2018-10-29,12:51:11,27.7,30.1,31.5,30.4,27.2,Nude,Off,1,2018-10-29T12:51:11Z,3
2018-10-29,12:51:41,27.6,30.2,31.3,30.3,27.4,Nude,Off,1,2018-10-29T12:51:41Z,3
2018-10-29,12:52:11,27.8,30.4,31.5,30.3,27.2,Nude,Off,1,2018-10-29T12:52:11Z,3
2018-10-29,12:52:41,27.7,30,31.6,30.3,27.2,Nude,Off,1,2018-10-29T12:52:41Z,3
2018-10-29,12:53:11,27.8,30.3,31.4,30.4,27.2,Nude,Off,1,2018-10-29T12:53:11Z,3
2018-10-29,12:53:41,27.6,30,31.4,30.6,27.4,Nude,Off,1,2018-10-29T12:53:41Z,3
2018-10-29,12:54:11,27.2,30.1,31.3,30.8,27.3,Nude,Off,1,2018-10-29T12:54:11Z,3
2018-10-29,12:54:41,27.6,30.1,31.5,30.5,27.3,Nude,Off,1,2018-10-29T12:54:41Z,3
2018-10-29,11:29:11,25.5,32.1,36.4,34.6,25.5,Nude,Off,2.5,2018-10-29T11:29:11Z,2
2018-10-29,11:29:41,25.6,31.5,35.8,34,25.5,Nude,Off,2.5,2018-10-29T11:29:41Z,2
2018-10-29,11:30:11,25.8,31.1,35.5,33.6,25.5,Nude,Off,2.5,2018-10-29T11:30:11Z,2
2018-10-29,11:30:41,25.7,30.9,34.9,33.5,25.7,Nude,Off,2.5,2018-10-29T11:30:41Z,2
2018-10-29,11:31:11,25.9,30.5,34.6,33.4,25.6,Nude,Off,2.5,2018-10-29T11:31:11Z,2
2018-10-29,11:31:41,26,30.6,34.1,32.9,25.7,Nude,Off,2.5,2018-10-29T11:31:41Z,2
2018-10-29,11:32:11,25.8,30.6,33.8,32.5,25.8,Nude,Off,2.5,2018-10-29T11:32:11Z,2
2018-10-29,11:32:41,26,30.1,33.4,32.3,25.8,Nude,Off,2.5,2018-10-29T11:32:41Z,2
2018-10-29,11:33:11,26.1,30.1,33.2,32.5,26.1,Nude,Off,2.5,2018-10-29T11:33:11Z,2
2018-10-29,11:33:41,26.1,30,32.9,31.9,26.1,Nude,Off,2.5,2018-10-29T11:33:41Z,2
2018-10-29,11:34:11,26,30.1,32.7,31.7,25.9,Nude,Off,2.5,2018-10-29T11:34:11Z,2
2018-10-29,11:34:41,26.2,29.7,32.4,31.6,26.1,Nude,Off,2.5,2018-10-29T11:34:41Z,2
2018-10-29,11:35:11,26.1,29.6,32.1,31.5,26.2,Nude,Off,2.5,2018-10-29T11:35:11Z,2
2018-10-29,11:35:41,26.2,29.8,32.1,31.4,26.1,Nude,Off,2.5,2018-10-29T11:35:41Z,2
2018-10-29,11:36:11,26.3,29.7,31.9,31.3,26.3,Nude,Off,2.5,2018-10-29T11:36:11Z,2
2018-10-29,11:36:41,26.2,29.6,31.8,31.1,26.3,Nude,Off,2.5,2018-10-29T11:36:41Z,2
2018-10-29,11:37:11,26.1,29.7,31.5,31.2,26.3,Nude,Off,2.5,2018-10-29T11:37:11Z,2
2018-10-29,11:37:41,26.5,29.3,31.5,30.9,26.2,Nude,Off,2.5,2018-10-29T11:37:41Z,2
2018-10-29,11:38:11,26.3,29.5,31.1,31.2,26.3,Nude,Off,2.5,2018-10-29T11:38:11Z,2
2018-10-29,11:38:41,26.3,29.4,31.1,31,26.3,Nude,Off,2.5,2018-10-29T11:38:41Z,2
2018-10-29,11:39:11,26.2,29.5,31,30.8,26.2,Nude,Off,2.5,2018-10-29T11:39:11Z,2
2018-10-29,11:39:41,26.3,29.5,30.9,30.8,26.3,Nude,Off,2.5,2018-10-29T11:39:41Z,2
2018-10-29,11:40:11,26.4,29.3,31,30.7,26.3,Nude,Off,2.5,2018-10-29T11:40:11Z,2
2018-10-29,11:40:41,26.5,29.1,30.8,30.6,26.1,Nude,Off,2.5,2018-10-29T11:40:41Z,2
2018-10-29,11:41:11,26.4,29.1,30.7,30.2,26.2,Nude,Off,2.5,2018-10-29T11:41:11Z,2
2018-10-29,11:41:41,26.4,29.1,30.6,30.5,26.3,Nude,Off,2.5,2018-10-29T11:41:41Z,2
2018-10-29,11:42:11,26.3,29,30.6,30.5,26.4,Nude,Off,2.5,2018-10-29T11:42:11Z,2
2018-10-29,11:42:41,26.4,28.8,30.5,30.4,26.4,Nude,Off,2.5,2018-10-29T11:42:41Z,2
2018-10-29,11:43:11,26.5,29.1,30.6,30.2,26.4,Nude,Off,2.5,2018-10-29T11:43:11Z,2
2018-10-29,11:43:41,26.6,28.9,30.5,30.1,26.4,Nude,Off,2.5,2018-10-29T11:43:41Z,2
2018-10-29,11:44:11,26.4,29.1,30.5,30.4,26.5,Nude,Off,2.5,2018-10-29T11:44:11Z,2
2018-10-29,11:44:41,26.5,29,30.5,30.5,26.6,Nude,Off,2.5,2018-10-29T11:44:41Z,2
2018-10-29,11:45:11,26.7,28.8,30.3,30.3,26.5,Nude,Off,2.5,2018-10-29T11:45:11Z,2
2018-10-29,11:45:41,26.5,29,30.3,30.1,26.3,Nude,Off,2.5,2018-10-29T11:45:41Z,2
2018-10-29,11:46:11,26.5,29.1,30.2,30.1,26.4,Nude,Off,2.5,2018-10-29T11:46:11Z,2
2018-10-29,11:46:41,26.5,29,30,30,26.4,Nude,Off,2.5,2018-10-29T11:46:41Z,2
2018-10-29,11:47:11,26.4,29.1,30.2,30,26.3,Nude,Off,2.5,2018-10-29T11:47:11Z,2
2018-10-29,11:47:41,26.6,28.7,30.2,30.1,26.5,Nude,Off,2.5,2018-10-29T11:47:41Z,2
2018-10-29,11:48:11,26.5,29,30.1,30.2,26.3,Nude,Off,2.5,2018-10-29T11:48:11Z,2
2018-10-29,11:48:41,26.4,28.9,30.3,30,26.3,Nude,Off,2.5,2018-10-29T11:48:41Z,2
2018-10-29,11:49:11,26.5,28.9,30.3,29.8,26.3,Nude,Off,2.5,2018-10-29T11:49:11Z,2
2018-10-29,11:49:41,26.3,28.9,30.2,30,26.4,Nude,Off,2.5,2018-10-29T11:49:41Z,2
2018-10-29,11:50:11,26.6,28.7,30.2,30.1,26.4,Nude,Off,2.5,2018-10-29T11:50:11Z,2
2018-10-29,11:50:41,26.4,28.8,30,29.9,26.3,Nude,Off,2.5,2018-10-29T11:50:41Z,2
2018-10-29,11:51:11,26.4,28.5,29.9,29.7,26.4,Nude,Off,2.5,2018-10-29T11:51:11Z,2
2018-10-29,11:51:41,26.5,28.8,29.9,29.9,26.5,Nude,Off,2.5,2018-10-29T11:51:41Z,2
2018-10-29,11:52:11,26.5,28.7,30,30,26.5,Nude,Off,2.5,2018-10-29T11:52:11Z,2
2018-10-29,11:52:41,26.5,28.8,29.9,29.9,26.6,Nude,Off,2.5,2018-10-29T11:52:41Z,2
2018-10-29,11:53:11,26.4,28.7,29.9,29.6,26.4,Nude,Off,2.5,2018-10-29T11:53:11Z,2
2018-10-29,11:53:41,26.6,28.6,30.1,30,26.5,Nude,Off,2.5,2018-10-29T11:53:41Z,2
2018-10-29,11:54:11,26.5,28.8,30,30,26.6,Nude,Off,2.5,2018-10-29T11:54:11Z,2
2018-10-29,11:54:41,26.4,28.7,30,29.9,26.5,Nude,Off,2.5,2018-10-29T11:54:41Z,2
2018-10-29,11:55:11,26.5,28.6,30.1,29.8,26.3,Nude,Off,2.5,2018-10-29T11:55:11Z,2
2018-10-29,11:55:41,26.6,28.7,30.1,29.9,26.4,Nude,Off,2.5,2018-10-29T11:55:41Z,2
2018-10-29,11:57:11,26.5,28.7,29.9,30,26.4,Nude,Off,2.5,2018-10-29T11:57:11Z,3
2018-10-29,11:57:41,26.4,28.7,29.9,29.9,26.3,Nude,Off,2.5,2018-10-29T11:57:41Z,3
2018-10-29,11:58:11,26.3,28.7,29.8,29.8,26.4,Nude,Off,2.5,2018-10-29T11:58:11Z,3
2018-10-29,11:58:41,26.3,28.9,29.8,29.9,26.4,Nude,Off,2.5,2018-10-29T11:58:41Z,3
2018-10-29,11:59:11,26.4,28.7,29.9,30,26.6,Nude,Off,2.5,2018-10-29T11:59:11Z,3
2018-10-29,11:59:41,26.3,28.8,29.9,29.8,26.5,Nude,Off,2.5,2018-10-29T11:59:41Z,3
2018-10-29,12:00:11,26.3,28.7,29.8,30,26.5,Nude,Off,2.5,2018-10-29T12:00:11Z,3
2018-10-29,12:00:41,26.5,28.6,29.9,29.7,26.5,Nude,Off,2.5,2018-10-29T12:00:41Z,3
2018-10-29,12:01:11,26.3,28.6,30,30,26.6,Nude,Off,2.5,2018-10-29T12:01:11Z,3
2018-10-29,12:01:41,26.5,28.7,29.9,29.9,26.6,Nude,Off,2.5,2018-10-29T12:01:41Z,3
2018-10-29,12:02:11,26.4,28.7,29.8,29.6,26.6,Nude,Off,2.5,2018-10-29T12:02:11Z,3
2018-10-29,12:02:41,26.3,28.8,29.8,29.8,26.5,Nude,Off,2.5,2018-10-29T12:02:41Z,3
2018-10-29,12:03:11,26.3,28.8,29.7,29.9,26.4,Nude,Off,2.5,2018-10-29T12:03:11Z,3
2018-10-29,12:03:41,26.4,28.7,29.8,30,26.5,Nude,Off,2.5,2018-10-29T12:03:41Z,3
2018-10-29,12:04:11,26.6,28.6,29.9,29.9,26.6,Nude,Off,2.5,2018-10-29T12:04:11Z,3
2018-10-29,12:04:41,26.4,28.7,29.8,29.8,26.5,Nude,Off,2.5,2018-10-29T12:04:41Z,3
2018-10-29,12:05:11,26.5,28.5,29.9,29.9,26.4,Nude,Off,2.5,2018-10-29T12:05:11Z,3
2018-10-29,12:05:41,26.5,28.5,30,29.8,26.3,Nude,Off,2.5,2018-10-29T12:05:41Z,3
2018-10-29,12:06:11,26.5,28.7,29.8,30,26.4,Nude,Off,2.5,2018-10-29T12:06:11Z,3
2018-10-29,12:06:41,26.5,28.4,29.8,29.8,26.4,Nude,Off,2.5,2018-10-29T12:06:41Z,3
2018-10-29,12:07:11,26.4,28.5,30,29.8,26.3,Nude,Off,2.5,2018-10-29T12:07:11Z,3
2018-10-29,12:07:41,26.6,28.9,29.9,29.7,26.5,Nude,Off,2.5,2018-10-29T12:07:41Z,3
2018-10-29,12:08:11,26.2,28.8,29.8,30.1,26.7,Nude,Off,2.5,2018-10-29T12:08:11Z,3
2018-10-29,12:08:41,26.5,28.7,29.7,29.8,26.5,Nude,Off,2.5,2018-10-29T12:08:41Z,3
2018-10-29,09:13:41,29.1,38.8,45.3,40.7,29,Nude,On,1,2018-10-29T09:13:41Z,2
2018-10-29,09:14:11,29.1,38.8,45.8,40.8,29,Nude,On,1,2018-10-29T09:14:11Z,2
2018-10-29,09:14:41,29.3,39.3,46,40.7,29,Nude,On,1,2018-10-29T09:14:41Z,2
2018-10-29,09:15:11,29.2,39.1,46,40.5,28.7,Nude,On,1,2018-10-29T09:15:11Z,2
2018-10-29,09:15:41,29.1,39.7,46,40.3,28.4,Nude,On,1,2018-10-29T09:15:41Z,2
2018-10-29,09:16:11,29,39.6,45.9,40.4,28.4,Nude,On,1,2018-10-29T09:16:11Z,2
2018-10-29,09:16:41,28.8,39.7,45.8,40.5,28.5,Nude,On,1,2018-10-29T09:16:41Z,2
2018-10-29,09:17:11,28.9,39.7,46.3,40.4,28.7,Nude,On,1,2018-10-29T09:17:11Z,2
2018-10-29,09:17:41,28.7,39.8,46.4,40.7,28.6,Nude,On,1,2018-10-29T09:17:41Z,2
2018-10-29,09:18:11,28.5,39.4,46.4,40.6,28.5,Nude,On,1,2018-10-29T09:18:11Z,2
2018-10-29,09:18:41,28.8,39.4,46.6,40.4,28.4,Nude,On,1,2018-10-29T09:18:41Z,2
2018-10-29,09:19:11,28.8,39.4,46.2,41,28.4,Nude,On,1,2018-10-29T09:19:11Z,2
2018-10-29,09:19:41,29,39.5,46.6,40.9,28.4,Nude,On,1,2018-10-29T09:19:41Z,2
2018-10-29,09:20:11,28.7,40,46.9,41.2,28.4,Nude,On,1,2018-10-29T09:20:11Z,2
2018-10-29,09:20:41,28.9,40.1,47.1,41.4,28.4,Nude,On,1,2018-10-29T09:20:41Z,2
2018-10-29,09:21:11,29.1,39.8,47,40.9,28.2,Nude,On,1,2018-10-29T09:21:11Z,2
2018-10-29,09:21:41,29.2,40.1,47,40.9,27.9,Nude,On,1,2018-10-29T09:21:41Z,2
2018-10-29,09:22:11,29.1,40,47.3,40.8,28,Nude,On,1,2018-10-29T09:22:11Z,2
2018-10-29,09:22:41,29.1,40.1,47.3,40.6,27.8,Nude,On,1,2018-10-29T09:22:41Z,2
2018-10-29,09:23:11,28.7,40,46.9,40.5,27.7,Nude,On,1,2018-10-29T09:23:11Z,2
2018-10-29,09:23:41,28.9,40.1,47.2,40.7,28,Nude,On,1,2018-10-29T09:23:41Z,2
2018-10-29,09:24:11,28.8,40.1,46.9,40.9,28,Nude,On,1,2018-10-29T09:24:11Z,2
2018-10-29,09:24:41,28.7,39.9,47.2,40.8,28,Nude,On,1,2018-10-29T09:24:41Z,2
2018-10-29,09:25:11,28.4,40.1,47,40.9,28,Nude,On,1,2018-10-29T09:25:11Z,2
2018-10-29,09:25:41,28.6,39.9,46.8,40.8,28,Nude,On,1,2018-10-29T09:25:41Z,2
